,id,player,MIN,FG,3PT,FT,REB,AST,STL,BLK,TO,PF,PTS
341,400489090,J. Bayless,21,6-10,9-11,1-3,3,1,0,0,1,2,22
342,400489090,N. Calathes,15,1-1,2-2,0-0,0,7,0,0,1,2,4
343,400489090,M. Miller,17,3-5,0-0,2-3,3,0,0,0,2,1,8
344,400489090,B. Bass,31,2-6,2-2,0-0,13,1,0,4,2,2,6
345,400489090,J. Green,39,9-19,7-8,1-5,7,1,1,0,0,2,26
346,400489090,J. Sullinger,35,10-18,1-1,2-3,12,3,0,0,4,5,23
347,400489090,A. Bradley,32,7-13,0-0,2-5,1,0,0,2,4,2,16
348,400489090,J. Crawford,36,2-8,0-0,1-4,1,7,0,0,2,3,5
349,400489090,K. Humphries,16,4-10,0-0,0-0,6,0,0,1,0,1,8
350,400489090,G. Wallace,23,1-5,0-2,0-0,2,2,0,0,2,1,2
351,400489090,V. Faverani,13,3-8,0-0,1-2,3,0,0,0,0,0,7
352,400489090,P. Pressey,5,0-1,0-0,0-1,1,0,0,0,0,2,0
353,400489090,C. Lee,9,0-1,0-0,0-0,0,0,0,0,1,2,0
354,400489105,A. Gee,12,3-5,0-0,0-1,3,0,0,0,0,1,6
355,400489105,T. Thompson,25,1-6,0-0,0-0,7,0,0,0,0,0,2
356,400489105,A. Bynum,15,2-7,0-0,0-0,2,0,0,1,0,0,4
357,400489105,K. Irving,36,7-16,3-6,0-4,3,3,0,0,4,2,17
358,400489105,S. Karasev,15,0-1,1-2,0-0,0,1,1,0,1,3,1
359,400489105,A. Bennett,20,1-4,1-2,1-2,4,1,0,0,3,4,4
360,400489105,E. Clark,12,0-5,1-2,0-2,2,0,1,0,1,1,1
361,400489105,T. Zeller,6,0-1,2-2,0-0,2,0,0,0,0,0,2
362,400489105,A. Varejao,26,4-9,2-3,0-0,12,0,2,1,1,2,10
363,400489105,J. Jack,22,4-9,1-1,0-2,1,2,0,0,1,2,9
364,400489105,M. Dellavedova,12,2-2,1-2,2-2,1,0,1,0,0,1,7
365,400489105,D. Waiters,35,7-18,6-7,1-5,4,6,1,0,6,5,21
366,400489105,C. Felix,4,1-3,0-0,0-0,2,0,0,0,0,0,2
367,400489105,B. Bass,30,5-8,1-2,1-1,8,4,1,2,1,2,12
368,400489105,J. Green,38,10-19,9-13,2-4,5,2,0,0,4,1,31
369,400489105,J. Sullinger,25,4-9,0-0,4-5,4,3,1,1,2,4,12
370,400489105,A. Bradley,35,9-11,0-0,3-4,3,3,2,0,1,2,21
371,400489105,J. Crawford,33,4-14,2-2,1-6,11,10,1,0,2,4,11
372,400489105,K. Humphries,18,4-6,1-1,0-0,4,1,0,1,2,2,9
373,400489105,G. Wallace,15,0-2,1-2,0-1,1,3,1,1,3,0,1
374,400489105,V. Faverani,22,2-7,2-4,0-2,9,0,1,2,1,5,6
375,400489105,P. Pressey,15,0-0,0-2,0-0,1,0,1,0,0,1,0
376,400489105,M. Brooks,2,0-0,0-0,0-0,0,0,0,0,0,0,0
377,400489105,K. Bogans,7,0-0,0-0,0-0,1,0,0,0,1,1,0
378,400489120,B. Bass,26,3-7,0-0,0-0,7,0,1,1,0,0,6
379,400489120,J. Green,41,7-15,2-2,2-6,3,6,0,0,2,1,18
380,400489120,J. Sullinger,33,10-18,0-1,1-5,14,0,0,0,3,5,21
381,400489120,A. Bradley,35,4-15,1-2,0-2,3,1,0,0,0,6,9
382,400489120,J. Crawford,34,6-15,5-6,1-4,3,5,1,0,1,4,18
383,400489120,K. Humphries,13,1-4,0-0,0-0,4,0,0,1,2,2,2
384,400489120,G. Wallace,25,0-0,0-0,0-0,4,4,2,0,1,1,0
385,400489120,V. Faverani,15,3-6,1-2,0-0,0,0,0,0,1,2,7
386,400489120,P. Pressey,8,0-1,0-0,0-1,1,1,3,0,0,0,0
387,400489120,M. Brooks,4,1-2,2-2,0-0,2,0,0,0,0,0,4
388,400489120,K. Bogans,6,0-1,0-0,0-1,0,0,0,0,0,0,0
389,400489120,E. Udoh,39,4-9,1-4,0-0,10,1,0,2,1,2,9
390,400489120,J. Henson,34,6-13,1-2,0-0,13,3,0,3,2,2,13
391,400489120,B. Knight,31,7-14,3-4,3-3,9,8,1,1,3,2,20
392,400489120,K. Middleton,18,2-6,2-2,0-1,1,2,0,0,1,1,6
393,400489120,O.J. Mayo,31,9-14,2-2,2-4,3,3,1,0,2,2,22
394,400489120,G. Antetokounmpo,28,4-6,0-2,2-3,7,4,0,1,2,0,10
395,400489120,Z. Pachulia,22,0-4,2-2,0-0,5,3,0,1,2,5,2
396,400489120,G. Neal,17,2-6,0-0,0-2,0,1,0,0,0,0,4
397,400489120,L. Ridnour,21,2-6,1-2,1-4,1,3,2,0,0,2,6
398,400489135,E. Udoh,28,4-7,0-0,0-0,1,1,0,3,2,2,8
399,400489135,J. Henson,29,4-8,3-5,0-0,5,2,0,1,3,3,11
400,400489135,B. Knight,31,5-15,2-2,3-7,4,6,1,0,0,2,15
401,400489135,K. Middleton,33,5-10,1-2,3-3,4,3,1,0,1,3,14
402,400489135,O.J. Mayo,32,6-12,5-5,2-5,2,3,1,0,1,1,19
403,400489135,E. Ilyasova,21,3-5,1-1,0-0,7,0,0,0,1,1,7
404,400489135,G. Antetokounmpo,15,2-4,0-0,0-0,3,1,0,1,2,1,4
405,400489135,Z. Pachulia,18,3-5,2-2,0-0,4,1,0,1,1,2,8
406,400489135,G. Neal,16,2-6,4-4,0-3,1,1,0,0,0,2,8
407,400489135,L. Ridnour,17,3-6,0-0,0-0,2,3,1,0,1,0,6
408,400489135,B. Bass,34,4-9,8-9,0-0,9,0,0,1,1,4,16
409,400489135,J. Green,32,6-9,3-5,3-5,5,3,0,0,3,3,18
410,400489135,J. Sullinger,35,5-15,2-2,0-1,8,2,2,1,3,3,12
411,400489135,A. Bradley,30,6-12,0-0,3-6,4,0,0,0,0,3,15
412,400489135,J. Crawford,39,8-14,5-7,4-7,2,5,1,0,2,3,25
413,400489135,K. Humphries,20,2-5,1-2,0-0,8,3,1,1,0,2,5
414,400489135,G. Wallace,22,2-3,2-2,0-1,4,4,2,0,1,2,6
415,400489135,V. Faverani,7,0-2,0-0,0-1,0,1,0,1,0,1,0
416,400489135,P. Pressey,5,0-1,0-0,0-1,0,1,1,0,1,1,0
417,400489135,C. Lee,16,5-7,0-0,1-2,0,1,0,0,1,1,11
418,400489156,K. Faried,25,2-4,0-0,0-0,7,1,1,2,2,2,4
419,400489156,W. Chandler,33,2-7,3-4,0-4,8,1,0,0,1,3,7
420,400489156,J. Hickson,25,6-8,5-6,0-0,7,1,0,1,0,3,17
421,400489156,T. Lawson,28,6-14,6-6,2-2,4,4,0,0,2,2,20
422,400489156,R. Foye,25,3-8,4-4,2-4,2,1,0,1,2,3,12
423,400489156,D. Arthur,21,1-6,0-0,0-0,3,1,0,0,0,1,2
424,400489156,T. Mozgov,19,3-6,4-6,0-0,6,0,1,0,1,2,10
425,400489156,A. Miller,24,5-6,0-0,0-1,1,0,2,0,3,1,10
426,400489156,N. Robinson,24,4-11,2-3,1-2,4,1,0,0,3,2,11
427,400489156,J. Hamilton,15,2-7,0-0,1-4,0,1,0,0,0,0,5
428,400489156,B. Bass,31,4-7,6-6,0-0,8,4,0,3,2,3,14
429,400489156,J. Green,33,6-13,2-2,1-3,2,0,0,0,0,0,15
430,400489156,J. Sullinger,20,4-13,0-2,0-3,2,1,0,1,0,4,8
431,400489156,A. Bradley,31,8-11,0-0,2-4,4,2,1,0,1,2,18
432,400489156,J. Crawford,34,9-13,2-2,2-4,4,8,0,0,2,3,22
433,400489156,K. Humphries,24,8-11,2-2,0-0,7,2,1,1,1,1,18
434,400489156,G. Wallace,25,1-4,0-2,0-2,3,4,2,0,1,1,2
435,400489156,V. Faverani,20,3-6,0-0,1-2,4,2,0,1,2,3,7
436,400489156,P. Pressey,13,0-2,2-2,0-0,2,1,1,0,0,1,2
437,400489156,C. Lee,11,0-3,0-0,0-2,1,1,0,0,0,0,0
438,400489172,B. Bass,32,4-8,8-9,0-0,8,1,3,1,1,3,16
439,400489172,J. Green,25,6-9,3-3,1-2,6,3,0,0,2,2,16
440,400489172,J. Sullinger,27,9-13,1-1,2-3,3,2,1,0,2,3,21
441,400489172,A. Bradley,28,4-11,3-3,2-2,10,2,1,0,0,2,13
442,400489172,J. Crawford,31,8-14,1-1,6-12,3,7,0,0,0,0,23
443,400489172,K. Humphries,25,2-5,2-2,0-0,7,2,0,1,2,2,6
444,400489172,G. Wallace,21,0-0,0-2,0-0,3,2,2,1,3,3,0
445,400489172,V. Faverani,7,0-0,0-0,0-0,2,0,0,0,2,2,0
446,400489172,P. Pressey,17,0-3,1-2,0-1,2,3,0,0,2,1,1
447,400489172,M. Brooks,6,2-2,3-4,1-1,1,0,1,0,2,0,8
448,400489172,C. Lee,20,4-7,0-0,2-4,1,0,1,0,0,1,10
449,400489172,C. Anthony,32,5-15,8-10,1-2,5,1,0,0,2,1,19
450,400489172,A. Bargnani,23,1-7,0-0,0-0,3,0,0,1,1,2,2
451,400489172,R. Felton,20,0-6,0-0,0-1,0,2,0,0,0,1,0
452,400489172,I. Shumpert,31,0-6,0-0,0-4,2,0,1,0,1,2,0
453,400489172,T. Hardaway Jr.,25,3-7,1-1,1-2,2,1,3,1,2,1,8
454,400489172,T. Murry,6,2-4,0-0,0-0,0,0,0,0,0,0,4
455,400489172,M. World Peace,20,5-10,0-0,2-4,3,2,3,0,2,3,12
456,400489172,C. Aldrich,6,0-0,0-0,0-0,3,0,0,0,2,1,0
457,400489172,A. Stoudemire,21,5-7,7-10,0-0,2,0,0,1,1,2,17
458,400489172,P. Prigioni,17,1-1,0-0,1-1,2,4,1,0,1,2,3
459,400489172,B. Udrih,13,2-5,0-0,1-2,1,0,1,0,0,0,5
460,400489172,J.R. Smith,27,1-5,1-2,0-0,3,3,1,0,2,3,3
461,400489187,B. Bass,29,4-12,5-8,0-0,11,1,0,1,0,2,13
462,400489187,J. Green,37,6-13,3-4,4-4,6,1,2,0,3,3,19
463,400489187,J. Sullinger,35,6-16,1-1,2-6,5,3,0,0,0,3,15
464,400489187,A. Bradley,37,8-16,3-3,3-6,3,0,2,0,1,4,22
465,400489187,J. Crawford,34,6-14,1-3,2-5,2,4,1,0,1,1,15
466,400489187,K. Humphries,17,2-4,0-0,0-0,2,1,2,0,0,3,4
467,400489187,G. Wallace,23,1-2,0-0,0-1,6,2,0,0,3,2,2
468,400489187,V. Faverani,4,0-0,0-0,0-0,0,0,0,0,0,2,0
469,400489187,P. Pressey,3,1-1,0-0,0-0,0,0,0,0,0,1,2
470,400489187,C. Lee,19,1-2,2-2,0-0,0,2,1,0,1,1,4
471,400489187,K. Garnett,26,5-10,1-2,0-0,9,3,0,0,0,3,11
472,400489187,J. Johnson,38,3-9,0-0,1-4,3,0,0,0,3,1,7
473,400489187,B. Lopez,37,10-13,4-5,0-0,3,2,0,1,1,4,24
474,400489187,D. Williams,37,10-16,4-7,1-5,3,7,0,0,2,1,25
475,400489187,A. Anderson,35,6-7,2-2,1-2,4,1,1,0,0,1,15
476,400489187,T. Shengelia,1,0-0,0-0,0-0,1,0,0,0,0,0,0
477,400489187,P. Pierce,22,0-3,4-4,0-1,7,3,1,0,3,1,4
478,400489187,M. Plumlee,11,0-0,4-4,0-0,1,0,1,0,1,0,4
479,400489187,A. Blatche,20,4-11,3-3,0-0,9,2,1,1,1,1,11
480,400489187,T. Taylor,1,0-0,0-0,0-0,0,0,0,0,0,0,0
481,400489187,S. Livingston,13,1-1,1-1,0-0,2,1,0,0,2,4,3
482,400489192,B. Griffin,42,7-16,4-4,0-1,7,4,1,0,4,3,18
483,400489192,J. Dudley,37,3-9,2-2,1-3,6,2,1,1,0,1,9
484,400489192,D. Jordan,32,2-3,1-6,0-0,6,0,1,1,0,4,5
485,400489192,C. Paul,36,8-16,6-8,0-2,7,9,2,0,3,0,22
486,400489192,W. Green,19,3-6,0-0,2-3,1,0,0,1,0,2,8
487,400489192,A. Jamison,9,1-2,0-2,1-2,1,0,0,1,2,0,3
488,400489192,S. Jackson,12,0-3,0-0,0-3,0,0,0,0,0,0,0
489,400489192,R. Hollins,3,0-0,0-0,0-0,1,0,1,0,0,1,0
490,400489192,D. Collison,23,3-7,4-6,0-1,5,2,2,0,2,5,10
491,400489192,J. Crawford,27,7-14,5-6,2-2,3,3,1,2,2,1,21
492,400489192,B. Bass,41,6-12,5-7,0-0,12,1,2,2,1,2,17
493,400489192,J. Green,44,10-23,6-6,3-7,4,1,0,1,1,2,29
494,400489192,J. Sullinger,31,5-13,0-0,0-3,9,1,0,0,1,5,10
495,400489192,A. Bradley,33,3-8,0-0,2-2,3,2,1,1,2,3,8
496,400489192,J. Crawford,39,7-17,5-6,1-4,5,9,1,0,3,3,20
497,400489192,G. Wallace,18,1-2,0-0,0-1,3,1,0,0,2,1,2
498,400489192,V. Faverani,5,0-1,0-0,0-0,0,0,0,0,0,0,0
499,400489192,P. Pressey,9,0-1,0-0,0-0,1,2,1,0,1,0,0
500,400489192,M. Brooks,4,1-1,0-0,0-0,1,1,0,0,3,1,2
501,400489192,C. Lee,15,0-2,0-0,0-0,2,2,0,1,2,6,0
502,400489206,K. Martin,24,4-5,0-0,0-0,7,0,4,0,1,3,8
503,400489206,C. Anthony,42,9-24,5-6,3-7,4,3,0,0,0,2,26
504,400489206,A. Bargnani,38,9-22,4-4,0-5,7,4,1,0,1,2,22
505,400489206,P. Prigioni,39,1-6,2-2,1-3,4,8,0,0,0,1,5
506,400489206,I. Shumpert,23,1-8,0-0,1-4,5,1,0,0,1,0,3
507,400489206,M. World Peace,0,0-0,0-0,0-0,0,0,0,0,0,0,0
508,400489206,C. Aldrich,0,0-0,0-0,0-0,0,0,0,0,0,0,0
509,400489206,A. Stoudemire,30,7-9,4-5,0-0,5,0,1,1,0,4,18
510,400489206,B. Udrih,9,1-3,0-0,0-1,0,1,0,0,2,2,2
511,400489206,T. Hardaway Jr.,9,0-2,0-0,0-0,0,0,0,0,0,2,0
512,400489206,J.R. Smith,26,0-1,2-2,0-1,6,3,1,0,1,3,2
513,400489206,B. Bass,37,5-9,0-0,0-0,8,1,0,0,3,3,10
514,400489206,J. Green,29,3-7,1-3,1-3,4,2,0,1,0,1,8
515,400489206,J. Sullinger,31,6-9,7-7,0-1,6,3,0,1,2,4,19
516,400489206,A. Bradley,31,5-12,1-4,2-3,6,0,0,1,0,2,13
517,400489206,J. Crawford,32,0-8,2-3,0-5,2,6,0,0,2,1,2
518,400489206,G. Wallace,20,3-6,1-2,0-2,6,2,1,0,1,1,7
519,400489206,K. Olynyk,14,1-1,2-2,0-0,4,0,0,1,3,2,4
520,400489206,V. Faverani,14,3-4,0-0,1-2,4,1,0,1,1,2,7
521,400489206,P. Pressey,13,1-4,0-0,0-2,2,2,0,0,2,2,2
522,400489206,C. Lee,19,6-8,3-4,3-3,0,0,0,0,1,1,18
523,400489231,K. Love,36,9-26,7-11,2-11,14,1,1,0,1,2,27
524,400489231,C. Brewer,22,1-8,2-2,0-3,1,0,0,0,2,1,4
525,400489231,R. Hummel,19,1-4,0-0,0-1,4,0,0,0,0,1,2
526,400489231,N. Pekovic,25,6-15,1-4,0-0,7,1,1,0,1,4,13
527,400489231,R. Rubio,22,2-12,1-2,1-3,5,3,2,0,0,3,6
528,400489231,G. Dieng,13,2-4,0-1,0-0,3,0,1,0,1,4,4
529,400489231,D. Cunningham,21,5-6,2-2,0-0,6,2,0,0,0,2,12
530,400489231,L. Mbah a Moute,29,4-4,0-0,1-1,6,2,1,0,1,1,9
531,400489231,A. Shved,26,3-9,2-4,2-6,3,2,0,0,0,1,10
532,400489231,J.J. Barea,27,4-10,0-0,2-4,2,11,0,0,1,1,10
533,400489231,B. Bass,14,0-5,0-0,0-0,3,0,1,0,0,5,0
534,400489231,J. Green,31,3-11,1-1,1-4,5,2,0,2,3,1,8
535,400489231,J. Sullinger,36,7-14,9-11,1-2,11,5,0,0,1,4,24
536,400489231,A. Bradley,33,9-17,0-0,1-5,5,2,0,0,1,2,19
537,400489231,J. Crawford,35,6-14,2-2,1-4,4,4,0,0,3,2,15
538,400489231,K. Humphries,21,4-5,0-0,0-0,7,2,1,0,0,2,8
539,400489231,G. Wallace,17,1-3,1-3,1-2,2,0,0,0,0,0,4
540,400489231,K. Olynyk,13,2-3,3-4,2-2,4,1,0,0,3,5,9
541,400489231,V. Faverani,12,3-4,0-0,0-1,5,0,0,1,0,2,6
542,400489231,P. Pressey,13,2-6,0-0,0-0,3,0,1,0,0,2,4
543,400489231,C. Lee,15,1-4,2-2,0-1,1,3,0,0,1,0,4
544,400489246,J. Smith,33,8-18,3-3,1-4,4,3,4,1,0,1,20
545,400489246,A. Drummond,38,7-11,0-0,0-0,16,1,0,2,3,2,14
546,400489246,G. Monroe,34,5-12,2-5,0-0,8,2,1,1,3,4,12
547,400489246,B. Jennings,40,9-21,5-6,5-8,4,14,1,0,4,1,28
548,400489246,K. Caldwell-Pope,27,4-7,0-0,1-2,1,0,2,0,0,4,9
549,400489246,J. Jerebko,5,1-3,1-1,0-2,0,0,0,0,0,0,3
550,400489246,K. Singler,25,3-8,4-5,1-5,0,0,1,0,2,2,11
551,400489246,J. Harrellson,12,1-2,0-0,0-1,2,1,2,0,0,1,2
552,400489246,C. Billups,19,2-5,0-0,2-5,1,1,2,0,2,2,6
553,400489246,W. Bynum,5,1-1,0-0,0-0,0,0,1,0,2,1,2
554,400489246,B. Bass,28,4-6,3-4,0-0,7,1,1,0,2,3,11
555,400489246,J. Green,30,6-13,0-0,1-2,7,1,2,0,3,3,13
556,400489246,J. Sullinger,33,7-14,3-4,2-4,8,4,1,0,2,4,19
557,400489246,A. Bradley,32,5-11,2-2,2-3,5,2,1,0,2,3,14
558,400489246,J. Crawford,35,4-15,8-8,1-7,4,6,1,0,2,1,17
559,400489246,K. Humphries,18,4-6,2-2,0-0,3,0,0,1,4,3,10
560,400489246,G. Wallace,21,2-3,0-0,0-0,3,4,1,0,0,0,4
561,400489246,K. Olynyk,7,1-3,0-0,0-1,1,1,1,0,0,3,2
562,400489246,V. Faverani,11,2-3,0-0,0-1,1,0,0,0,1,0,4
563,400489246,P. Pressey,10,1-1,0-0,0-0,0,3,0,0,0,0,2
564,400489246,C. Lee,15,4-6,2-2,0-0,2,0,0,0,2,0,10
565,400489266,T. Booker,14,0-2,0-0,0-0,3,1,0,0,0,2,0
566,400489266,T. Ariza,35,9-18,4-4,5-8,8,2,1,0,2,3,27
567,400489266,M. Gortat,35,6-9,1-2,0-0,11,2,0,4,2,1,13
568,400489266,J. Wall,36,8-18,3-4,1-5,3,9,6,1,1,4,20
569,400489266,B. Beal,28,3-12,2-2,1-4,3,3,1,0,1,0,9
570,400489266,O. Porter Jr.,12,2-4,0-0,0-1,1,0,0,0,0,0,4
571,400489266,M. Webster,21,2-4,0-2,1-2,1,0,0,0,1,2,5
572,400489266,N. Hilario,23,4-6,5-6,0-0,8,5,2,1,0,3,13
573,400489266,K. Seraphin,25,6-9,1-2,0-0,6,1,0,1,3,3,13
574,400489266,G. Temple,12,1-5,0-0,0-1,3,1,0,0,1,1,2
575,400489266,B. Bass,35,4-9,3-4,0-0,11,4,1,1,1,2,11
576,400489266,J. Green,34,4-13,5-7,0-6,2,1,1,1,2,2,13
577,400489266,J. Sullinger,31,9-18,3-4,1-4,11,1,1,0,1,3,22
578,400489266,A. Bradley,38,12-18,0-2,2-3,5,0,1,0,2,1,26
579,400489266,J. Crawford,33,5-11,0-0,1-5,3,8,0,0,5,1,11
580,400489266,K. Humphries,16,4-6,0-1,0-0,5,3,0,0,1,2,8
581,400489266,G. Wallace,18,3-5,0-0,0-1,2,2,0,0,0,1,6
582,400489266,K. Olynyk,6,0-3,0-0,0-0,1,1,0,0,0,1,0
583,400489266,V. Faverani,7,1-1,0-0,0-0,0,0,0,0,0,1,2
584,400489266,P. Pressey,14,0-0,0-0,0-0,0,5,1,0,0,0,0
585,400489266,C. Lee,8,0-3,0-0,0-1,0,0,0,0,0,0,0
586,400489277,B. Bass,25,2-9,2-2,0-0,3,1,1,1,0,3,6
587,400489277,J. Green,26,4-9,1-1,2-2,6,1,0,1,4,4,11
588,400489277,J. Sullinger,16,3-9,0-1,0-1,2,0,0,2,2,3,6
589,400489277,A. Bradley,31,6-14,0-0,1-1,6,0,1,0,1,2,13
590,400489277,J. Crawford,24,4-11,0-0,1-4,0,2,1,0,0,2,9
591,400489277,K. Humphries,19,4-6,0-0,0-0,4,0,1,0,0,1,8
592,400489277,G. Wallace,15,0-0,3-4,0-0,5,1,0,0,2,0,3
593,400489277,K. Olynyk,23,3-10,0-0,0-1,4,4,0,0,1,3,6
594,400489277,V. Faverani,13,0-3,0-0,0-2,2,0,0,2,1,2,0
595,400489277,P. Pressey,15,0-1,0-0,0-0,2,4,0,0,2,1,0
596,400489277,M. Brooks,10,1-2,3-4,1-1,5,0,0,1,1,0,6
597,400489277,C. Lee,23,5-10,0-1,1-2,2,3,2,2,2,1,11
598,400489277,D. West,25,3-7,2-2,0-0,3,6,0,0,2,3,8
599,400489277,P. George,28,9-13,4-5,2-3,5,2,1,0,1,2,24
600,400489277,R. Hibbert,26,7-11,1-4,0-0,12,3,1,3,0,1,15
601,400489277,G. Hill,27,3-8,0-0,1-3,2,0,0,0,3,1,7
602,400489277,L. Stephenson,35,5-15,1-2,1-3,10,10,1,0,3,0,12
603,400489277,L. Scola,19,2-3,5-6,0-0,2,2,0,0,1,1,9
604,400489277,C. Copeland,4,1-4,0-0,0-2,0,0,1,1,0,1,2
605,400489277,D. Granger,25,4-8,0-0,4-5,5,0,0,1,0,2,12
606,400489277,R. Butler,4,1-2,0-0,0-0,2,0,0,0,0,1,2
607,400489277,I. Mahinmi,22,2-2,0-1,0-0,8,4,2,0,1,5,4
608,400489277,D. Sloan,4,0-1,0-0,0-1,0,0,0,0,0,0,0
609,400489277,C.J. Watson,17,3-6,2-2,1-2,2,1,2,0,2,0,9
610,400489277,O. Johnson,4,1-3,0-0,0-0,2,0,0,0,0,1,2
611,400489309,C.J. Miles,11,0-5,0-0,0-1,0,0,0,1,0,2,0
612,400489309,E. Clark,24,4-9,1-2,3-5,3,1,1,1,1,1,12
613,400489309,T. Thompson,26,3-5,1-2,0-0,7,0,0,0,4,3,7
614,400489309,A. Varejao,29,1-2,4-4,0-0,8,2,0,0,1,2,6
615,400489309,K. Irving,41,13-22,2-2,4-6,2,3,1,0,2,1,32
616,400489309,A. Bennett,19,2-6,1-2,0-2,5,2,1,1,1,3,5
617,400489309,T. Zeller,22,2-5,1-2,0-0,10,3,0,1,3,1,5
618,400489309,J. Jack,31,5-8,2-2,2-2,1,4,0,0,0,3,14
619,400489309,M. Dellavedova,5,1-1,0-0,0-0,1,0,0,0,0,2,2
620,400489309,D. Waiters,32,6-16,5-8,0-2,3,2,2,0,3,3,17
621,400489309,B. Bass,34,5-8,4-4,1-1,6,4,0,2,1,1,15
622,400489309,J. Green,36,5-12,7-7,2-5,8,1,2,1,1,1,19
623,400489309,J. Sullinger,31,4-14,0-0,0-3,3,2,0,1,1,4,8
624,400489309,A. Bradley,37,8-16,1-2,1-4,8,3,2,0,2,3,18
625,400489309,J. Crawford,34,7-11,2-2,3-5,5,5,1,0,3,1,19
626,400489309,K. Humphries,17,4-7,2-2,0-0,3,1,0,0,1,1,10
627,400489309,G. Wallace,9,1-1,0-3,0-0,2,2,0,0,1,1,2
628,400489309,K. Olynyk,14,0-2,1-4,0-1,7,1,1,1,3,3,1
629,400489309,P. Pressey,12,0-1,0-0,0-1,0,1,2,0,0,2,0
630,400489309,C. Lee,17,4-11,1-1,2-5,1,2,1,0,2,1,11
631,400489333,E. Brand,12,1-2,2-2,0-0,1,0,1,0,1,1,4
632,400489333,P. Millsap,39,12-19,10-14,0-1,15,2,2,2,4,2,34
633,400489333,M. Scott,28,4-12,0-0,0-3,7,1,0,1,0,1,8
634,400489333,J. Teague,33,6-17,4-4,0-3,6,6,0,0,1,1,16
635,400489333,K. Korver,39,5-11,3-3,1-6,3,5,1,1,0,3,14
636,400489333,P. Antic,23,2-5,0-0,1-4,5,0,0,0,0,3,5
637,400489333,G. Ayon,7,0-4,0-0,0-0,7,1,0,0,0,0,0
638,400489333,C. Martin,14,2-4,0-0,2-4,1,0,1,0,3,2,6
639,400489333,D. Schroder,6,0-0,0-0,0-0,0,0,1,0,2,0,0
640,400489333,S. Mack,23,1-9,2-2,1-4,5,5,0,0,2,2,5
641,400489333,L. Williams,16,0-8,0-0,0-4,1,1,1,0,1,0,0
642,400489333,B. Bass,24,2-6,5-6,0-0,2,0,0,1,3,3,9
643,400489333,J. Green,21,4-10,0-0,0-2,5,1,2,0,3,1,8
644,400489333,J. Sullinger,20,1-6,0-0,0-0,10,3,0,1,0,3,2
645,400489333,A. Bradley,31,2-10,4-4,0-3,5,2,0,1,1,1,8
646,400489333,J. Crawford,33,3-15,1-1,1-7,6,5,0,0,3,2,8
647,400489333,K. Humphries,28,7-13,4-4,0-0,10,1,0,0,0,4,18
648,400489333,G. Wallace,22,3-5,0-0,0-1,2,4,1,0,3,3,6
649,400489333,K. Olynyk,24,8-11,2-2,3-5,4,5,1,2,1,2,21
650,400489333,P. Pressey,13,0-1,0-0,0-1,0,5,1,0,1,3,0
651,400489333,C. Lee,23,5-7,0-0,1-1,3,2,1,2,0,0,11
652,400489348,B. Bass,22,3-8,0-0,0-0,3,0,0,2,3,1,6
653,400489348,J. Green,30,5-18,0-0,1-4,5,0,0,1,1,4,11
654,400489348,J. Sullinger,31,5-12,1-1,0-2,11,1,1,0,3,4,11
655,400489348,A. Bradley,30,3-10,3-6,0-0,6,1,2,1,2,2,9
656,400489348,J. Crawford,38,7-11,8-10,0-2,3,7,0,0,5,3,22
657,400489348,K. Humphries,26,4-10,1-2,0-0,11,3,2,4,0,5,9
658,400489348,G. Wallace,18,0-0,0-0,0-0,1,1,0,0,1,1,0
659,400489348,K. Olynyk,8,1-1,0-0,1-1,1,0,0,0,0,1,3
660,400489348,V. Faverani,9,1-5,2-2,0-1,1,0,1,0,2,2,4
661,400489348,P. Pressey,9,0-1,0-0,0-1,1,0,0,0,1,1,0
662,400489348,C. Lee,20,3-5,1-2,0-1,5,2,1,0,1,2,7
663,400489348,C. Boozer,30,8-16,0-0,0-0,7,0,1,0,1,3,16
664,400489348,L. Deng,29,6-12,2-2,0-2,3,3,1,0,1,0,14
665,400489348,J. Butler,33,2-7,6-8,0-2,6,2,2,1,1,5,10
666,400489348,J. Noah,34,6-13,5-6,0-1,11,9,1,1,2,2,17
667,400489348,K. Hinrich,28,2-7,0-0,0-3,1,4,0,0,1,3,4
668,400489348,T. Gibson,27,5-13,2-4,0-0,5,1,0,2,2,3,12
669,400489348,N. Mohammed,4,1-1,0-0,0-0,1,0,0,0,0,1,2
670,400489348,D.J. Augustin,26,1-6,6-6,0-3,3,4,0,0,4,2,8
671,400489348,T. Snell,6,0-2,0-0,0-2,0,1,0,0,1,0,0
672,400489348,M. Dunleavy,23,4-7,1-2,2-2,4,2,2,2,0,0,11
673,400489357,A. Davis,38,9-12,5-8,0-0,9,2,1,3,1,2,23
674,400489357,A. Aminu,23,2-8,0-0,0-1,7,1,0,0,0,1,4
675,400489357,A. Ajinca,12,0-2,0-0,0-0,1,1,0,0,0,4,0
676,400489357,J. Holiday,33,2-11,0-0,0-1,4,5,1,0,4,1,4
677,400489357,E. Gordon,33,3-7,6-6,0-0,5,3,0,0,2,2,12
678,400489357,R. Anderson,25,5-11,2-3,1-3,7,0,0,0,1,2,13
679,400489357,D. Miller,13,0-0,0-0,0-0,0,0,0,0,0,1,0
680,400489357,G. Stiemsma,19,6-7,0-1,0-0,3,0,0,1,0,4,12
