,id,player,MIN,FG,3PT,FT,REB,AST,STL,BLK,TO,PF,PTS,3PTsMade,3PTsAttempted,FTsMade,FTsAttempted,FGsMade,FGsAttempted
7430,400489833,D. DeRozan,41,8-20,8-9,1-3,3,3,1,0,0,3,25,8.0,9.0,1.0,3.0,8.0,20.0
7431,400489833,T. Hansbrough,12,0-3,1-2,0-0,1,0,0,0,3,4,1,1.0,2.0,0.0,0.0,0.0,3.0
7432,400489833,C. Hayes,18,0-3,0-0,0-0,8,2,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
7433,400489833,J. Salmons,19,4-7,0-0,1-2,5,0,1,0,1,0,9,0.0,0.0,1.0,2.0,4.0,7.0
7434,400489833,S. Novak,8,1-2,0-0,1-2,1,0,0,0,0,0,3,0.0,0.0,1.0,2.0,1.0,2.0
7435,400489833,G. Vasquez,19,3-9,0-0,1-2,7,4,0,0,2,0,7,0.0,0.0,1.0,2.0,3.0,9.0
7436,400489833,N. De Colo,1,0-0,0-0,0-0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
7437,400489847,Z. Randolph,33,7-13,2-4,0-1,8,1,1,1,2,0,16,2.0,4.0,0.0,1.0,7.0,13.0
7438,400489847,T. Prince,35,2-8,0-0,0-1,1,2,0,0,2,1,4,0.0,0.0,0.0,1.0,2.0,8.0
7439,400489847,M. Gasol,33,3-8,2-2,0-0,3,5,1,4,1,1,8,2.0,2.0,0.0,0.0,3.0,8.0
7440,400489847,M. Conley,30,4-12,2-2,0-1,6,6,1,0,2,3,10,2.0,2.0,0.0,1.0,4.0,12.0
7441,400489847,C. Lee,27,5-9,1-1,1-2,3,0,0,1,1,3,12,1.0,1.0,1.0,2.0,5.0,9.0
7442,400489847,J. Johnson,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7443,400489847,J. Leuer,10,1-5,1-3,0-0,1,0,1,0,0,0,3,1.0,3.0,0.0,0.0,1.0,5.0
7444,400489847,K. Koufos,15,2-5,2-3,0-0,2,0,0,0,0,0,6,2.0,3.0,0.0,0.0,2.0,5.0
7445,400489847,B. Udrih,1,0-0,2-2,0-0,0,0,0,0,0,0,2,2.0,2.0,0.0,0.0,0.0,0.0
7446,400489847,M. Miller,18,1-4,1-2,1-2,0,0,0,0,2,2,4,1.0,2.0,1.0,2.0,1.0,4.0
7447,400489847,N. Calathes,18,3-3,5-8,0-0,8,2,2,0,1,3,11,5.0,8.0,0.0,0.0,3.0,3.0
7448,400489847,T. Allen,21,5-7,0-0,0-1,3,0,1,0,5,4,10,0.0,0.0,0.0,1.0,5.0,7.0
7449,400489847,A. Johnson,35,6-10,0-0,0-1,8,2,2,0,2,3,12,0.0,0.0,0.0,1.0,6.0,10.0
7450,400489847,T. Ross,20,2-5,2-2,1-2,1,1,1,0,3,3,7,2.0,2.0,1.0,2.0,2.0,5.0
7451,400489847,J. Valanciunas,36,11-15,1-2,0-0,9,0,1,0,2,1,23,1.0,2.0,0.0,0.0,11.0,15.0
7452,400489847,K. Lowry,39,6-14,6-7,4-7,7,12,1,1,0,3,22,6.0,7.0,4.0,7.0,6.0,14.0
7453,400489847,D. DeRozan,43,4-12,7-8,1-2,0,2,1,0,4,4,16,7.0,8.0,1.0,2.0,4.0,12.0
7454,400489847,T. Hansbrough,5,0-0,0-0,0-0,1,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
7455,400489847,C. Hayes,7,1-1,0-0,0-0,2,0,0,0,1,2,2,0.0,0.0,0.0,0.0,1.0,1.0
7456,400489847,J. Salmons,14,0-3,0-0,0-0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0
7457,400489847,S. Novak,13,0-0,0-0,0-0,3,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7458,400489847,J. Stone,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7459,400489847,G. Vasquez,28,6-11,2-3,3-5,5,6,3,0,2,3,17,2.0,3.0,3.0,5.0,6.0,11.0
7460,400489847,N. De Colo,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7461,400489861,C. Frye,29,3-7,2-2,1-4,4,3,0,3,1,3,9,2.0,2.0,1.0,4.0,3.0,7.0
7462,400489861,P.J. Tucker,33,3-4,4-5,1-1,7,1,4,0,1,2,11,4.0,5.0,1.0,1.0,3.0,4.0
7463,400489861,M. Plumlee,16,3-6,3-4,0-0,4,1,0,1,2,5,9,3.0,4.0,0.0,0.0,3.0,6.0
7464,400489861,G. Dragic,33,6-11,5-6,2-4,1,4,0,0,3,3,19,5.0,6.0,2.0,4.0,6.0,11.0
7465,400489861,E. Bledsoe,29,2-5,10-10,0-0,4,3,0,0,4,0,14,10.0,10.0,0.0,0.0,2.0,5.0
7466,400489861,M. Morris,35,6-12,4-4,0-2,14,2,1,0,4,1,16,4.0,4.0,0.0,2.0,6.0,12.0
7467,400489861,M. Morris,22,4-8,0-0,2-4,3,0,0,0,2,2,10,0.0,0.0,2.0,4.0,4.0,8.0
7468,400489861,G. Green,27,9-18,5-6,5-8,5,2,0,0,3,4,28,5.0,6.0,5.0,8.0,9.0,18.0
7469,400489861,A. Len,8,0-1,0-0,0-0,2,0,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,1.0
7470,400489861,I. Smith,8,2-3,1-1,0-0,1,1,0,0,0,1,5,1.0,1.0,0.0,0.0,2.0,3.0
7471,400489861,A. Johnson,33,9-12,2-4,0-0,2,2,0,1,2,5,20,2.0,4.0,0.0,0.0,9.0,12.0
7472,400489861,T. Ross,32,7-13,4-4,4-8,1,2,1,0,1,4,22,4.0,4.0,4.0,8.0,7.0,13.0
7473,400489861,J. Valanciunas,32,7-11,1-1,0-0,5,1,2,1,1,4,15,1.0,1.0,0.0,0.0,7.0,11.0
7474,400489861,K. Lowry,40,9-19,8-9,2-8,5,13,2,1,3,5,28,8.0,9.0,2.0,8.0,9.0,19.0
7475,400489861,D. DeRozan,39,6-16,5-5,0-1,4,7,4,0,3,3,17,5.0,5.0,0.0,1.0,6.0,16.0
7476,400489861,T. Hansbrough,9,1-1,0-0,0-0,0,0,1,0,1,1,2,0.0,0.0,0.0,0.0,1.0,1.0
7477,400489861,C. Hayes,4,1-1,0-0,0-0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,1.0
7478,400489861,J. Salmons,18,1-5,0-0,0-1,4,0,1,0,0,0,2,0.0,0.0,0.0,1.0,1.0,5.0
7479,400489861,S. Novak,13,1-2,0-0,1-2,2,0,1,0,0,1,3,0.0,0.0,1.0,2.0,1.0,2.0
7480,400489861,G. Vasquez,19,0-5,2-2,0-3,3,2,0,0,0,2,2,2.0,2.0,0.0,3.0,0.0,5.0
7481,400489877,A. Johnson,33,5-8,1-2,0-0,11,3,0,0,3,5,11,1.0,2.0,0.0,0.0,5.0,8.0
7482,400489877,T. Ross,40,4-9,0-0,3-8,3,1,0,2,3,1,11,0.0,0.0,3.0,8.0,4.0,9.0
7483,400489877,J. Valanciunas,20,5-7,6-7,0-0,5,1,0,0,0,3,16,6.0,7.0,0.0,0.0,5.0,7.0
7484,400489877,K. Lowry,41,8-16,4-4,0-4,7,9,1,0,2,5,20,4.0,4.0,0.0,4.0,8.0,16.0
7485,400489877,D. DeRozan,45,8-18,13-14,0-1,10,6,1,0,3,4,29,13.0,14.0,0.0,1.0,8.0,18.0
7486,400489877,T. Hansbrough,12,0-1,0-0,0-0,3,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
7487,400489877,C. Hayes,17,1-1,0-0,0-0,2,0,0,0,1,4,2,0.0,0.0,0.0,0.0,1.0,1.0
7488,400489877,J. Salmons,13,1-2,0-0,1-1,2,1,0,1,0,3,3,0.0,0.0,1.0,1.0,1.0,2.0
7489,400489877,S. Novak,20,3-5,0-0,3-5,3,0,0,0,0,3,9,0.0,0.0,3.0,5.0,3.0,5.0
7490,400489877,G. Vasquez,18,5-14,0-0,0-5,2,0,0,0,2,2,10,0.0,0.0,0.0,5.0,5.0,14.0
7491,400489877,N. De Colo,6,0-0,2-2,0-0,2,0,0,0,1,0,2,2.0,2.0,0.0,0.0,0.0,0.0
7492,400489877,P. Millsap,38,6-16,6-7,1-3,13,10,1,0,2,3,19,6.0,7.0,1.0,3.0,6.0,16.0
7493,400489877,P. Antic,29,2-6,3-3,1-5,4,0,0,0,0,3,8,3.0,3.0,1.0,5.0,2.0,6.0
7494,400489877,D. Carroll,38,4-10,0-0,0-3,4,1,1,0,0,5,8,0.0,0.0,0.0,3.0,4.0,10.0
7495,400489877,J. Teague,40,11-18,11-11,1-2,3,5,4,0,3,2,34,11.0,11.0,1.0,2.0,11.0,18.0
7496,400489877,K. Korver,36,5-14,3-3,3-8,1,2,0,0,0,2,16,3.0,3.0,3.0,8.0,5.0,14.0
7497,400489877,E. Brand,18,2-2,2-4,0-0,4,1,1,0,0,3,6,2.0,4.0,0.0,0.0,2.0,2.0
7498,400489877,M. Scott,16,2-6,2-2,0-1,4,0,1,0,1,1,6,2.0,2.0,0.0,1.0,2.0,6.0
7499,400489877,M. Muscala,4,0-2,0-0,0-0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
7500,400489877,C. Martin,16,3-8,0-1,2-4,1,0,0,0,0,1,8,0.0,1.0,2.0,4.0,3.0,8.0
7501,400489877,D. Schroder,13,2-6,0-0,1-3,1,3,1,0,0,1,5,0.0,0.0,1.0,3.0,2.0,6.0
7502,400489877,S. Mack,17,3-6,0-0,2-5,4,2,0,0,1,3,8,0.0,0.0,2.0,5.0,3.0,6.0
7503,400489885,A. Johnson,35,8-13,0-0,1-1,9,2,1,2,0,2,17,0.0,0.0,1.0,1.0,8.0,13.0
7504,400489885,T. Hansbrough,36,3-8,1-1,0-0,13,0,0,0,1,3,7,1.0,1.0,0.0,0.0,3.0,8.0
7505,400489885,T. Ross,17,3-9,0-0,0-2,2,1,0,0,0,4,6,0.0,0.0,0.0,2.0,3.0,9.0
7506,400489885,K. Lowry,37,6-18,8-10,3-7,8,5,2,0,6,1,23,8.0,10.0,3.0,7.0,6.0,18.0
7507,400489885,D. DeRozan,39,9-19,11-13,2-4,3,4,3,0,1,3,31,11.0,13.0,2.0,4.0,9.0,19.0
7508,400489885,C. Hayes,18,2-6,1-1,0-0,8,2,1,1,0,3,5,1.0,1.0,0.0,0.0,2.0,6.0
7509,400489885,J. Salmons,19,1-5,1-2,1-2,1,0,0,0,2,1,4,1.0,2.0,1.0,2.0,1.0,5.0
7510,400489885,S. Novak,4,0-0,0-0,0-0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
7511,400489885,G. Vasquez,21,4-7,4-5,2-5,2,3,0,1,1,1,14,4.0,5.0,2.0,5.0,4.0,7.0
7512,400489885,N. De Colo,14,0-1,0-0,0-1,2,3,1,1,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0
7513,400489885,G. Stiemsma,15,1-2,0-0,0-0,1,2,0,0,1,4,2,0.0,0.0,0.0,0.0,1.0,2.0
7514,400489885,J. Withey,27,3-6,3-6,0-0,4,1,1,2,0,4,9,3.0,6.0,0.0,0.0,3.0,6.0
7515,400489885,B. Roberts,29,4-10,2-2,1-3,3,2,0,1,3,2,11,2.0,2.0,1.0,3.0,4.0,10.0
7516,400489885,E. Gordon,29,4-10,5-6,2-6,2,2,0,0,4,4,15,5.0,6.0,2.0,6.0,4.0,10.0
7517,400489885,T. Evans,35,7-10,4-5,0-0,4,3,0,1,1,0,18,4.0,5.0,0.0,0.0,7.0,10.0
7518,400489885,A. Aminu,33,7-8,4-6,1-1,10,0,0,1,2,4,19,4.0,6.0,1.0,1.0,7.0,8.0
7519,400489885,D. Miller,12,0-2,0-0,0-1,0,0,1,0,0,2,0,0.0,0.0,0.0,1.0,0.0,2.0
7520,400489885,A. Ajinca,21,3-4,4-4,0-0,7,2,2,1,0,3,10,4.0,4.0,0.0,0.0,3.0,4.0
7521,400489885,A. Rivers,23,4-9,2-3,0-1,2,2,0,0,0,2,10,2.0,3.0,0.0,1.0,4.0,9.0
7522,400489885,A. Morrow,16,3-6,0-0,0-1,1,2,0,0,1,0,6,0.0,0.0,0.0,1.0,3.0,6.0
7523,400489897,S. Ibaka,44,6-15,1-1,0-3,5,0,0,0,1,5,13,1.0,1.0,0.0,3.0,6.0,15.0
7524,400489897,K. Durant,52,15-32,14-19,7-12,12,7,1,1,5,3,51,14.0,19.0,7.0,12.0,15.0,32.0
7525,400489897,A. Roberson,14,0-0,0-0,0-0,4,1,1,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
7526,400489897,S. Adams,18,0-2,0-0,0-0,7,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
7527,400489897,R. Westbrook,19,5-13,4-4,1-4,3,1,1,0,3,0,15,4.0,4.0,1.0,4.0,5.0,13.0
7528,400489897,N. Collison,19,1-2,1-2,0-0,0,1,0,0,1,3,3,1.0,2.0,0.0,0.0,1.0,2.0
7529,400489897,C. Butler,36,1-9,1-2,1-4,2,2,5,1,0,6,4,1.0,2.0,1.0,4.0,1.0,9.0
7530,400489897,H. Thabeet,5,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7531,400489897,R. Jackson,42,7-15,10-10,1-4,12,3,0,1,3,4,25,10.0,10.0,1.0,4.0,7.0,15.0
7532,400489897,D. Fisher,35,3-9,0-0,2-8,2,0,1,0,1,3,8,0.0,0.0,2.0,8.0,3.0,9.0
7533,400489897,J. Lamb,5,0-1,0-0,0-1,0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
7534,400489897,A. Johnson,50,12-19,1-2,0-1,12,4,2,5,3,4,25,1.0,2.0,0.0,1.0,12.0,19.0
7535,400489897,T. Ross,22,1-9,0-0,0-4,3,0,2,0,0,4,2,0.0,0.0,0.0,4.0,1.0,9.0
7536,400489897,J. Valanciunas,45,3-11,2-2,0-0,13,1,0,0,2,4,8,2.0,2.0,0.0,0.0,3.0,11.0
7537,400489897,K. Lowry,46,6-16,8-9,5-11,6,4,3,0,2,4,25,8.0,9.0,5.0,11.0,6.0,16.0
7538,400489897,D. DeRozan,49,9-23,15-16,0-3,8,3,2,0,6,3,33,15.0,16.0,0.0,3.0,9.0,23.0
7539,400489897,T. Hansbrough,20,1-5,2-2,0-0,6,0,1,2,2,2,4,2.0,2.0,0.0,0.0,1.0,5.0
7540,400489897,J. Salmons,18,0-4,0-2,0-4,4,0,0,1,2,3,0,0.0,2.0,0.0,4.0,0.0,4.0
7541,400489897,S. Novak,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7542,400489897,G. Vasquez,31,9-11,0-0,3-5,5,4,0,0,1,6,21,0.0,0.0,3.0,5.0,9.0,11.0
7543,400489897,N. De Colo,7,0-3,0-0,0-1,0,1,0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,3.0
7544,400489913,P. Millsap,41,7-16,1-2,2-4,8,0,3,1,5,2,17,1.0,2.0,2.0,4.0,7.0,16.0
7545,400489913,P. Antic,26,1-6,2-2,0-5,10,3,0,0,4,2,4,2.0,2.0,0.0,5.0,1.0,6.0
7546,400489913,D. Carroll,37,7-13,2-5,1-2,4,1,5,0,0,3,17,2.0,5.0,1.0,2.0,7.0,13.0
7547,400489913,J. Teague,36,5-13,5-5,1-3,3,5,1,1,3,2,16,5.0,5.0,1.0,3.0,5.0,13.0
7548,400489913,S. Mack,29,3-7,1-1,0-2,2,0,2,0,1,3,7,1.0,1.0,0.0,2.0,3.0,7.0
7549,400489913,M. Scott,18,4-9,0-0,0-0,5,1,1,0,1,2,8,0.0,0.0,0.0,0.0,4.0,9.0
7550,400489913,E. Brand,22,3-3,1-2,0-0,4,2,1,0,1,3,7,1.0,2.0,0.0,0.0,3.0,3.0
7551,400489913,D. Schroder,12,2-6,1-1,1-2,1,2,0,0,0,2,6,1.0,1.0,1.0,2.0,2.0,6.0
7552,400489913,L. Williams,19,1-3,2-2,0-2,1,3,0,0,1,0,4,2.0,2.0,0.0,2.0,1.0,3.0
7553,400489913,A. Johnson,30,3-7,0-0,0-0,8,1,3,1,2,3,6,0.0,0.0,0.0,0.0,3.0,7.0
7554,400489913,T. Ross,34,4-14,0-1,2-8,5,0,2,0,0,2,10,0.0,1.0,2.0,8.0,4.0,14.0
7555,400489913,J. Valanciunas,33,2-4,9-10,0-0,13,0,0,1,2,4,13,9.0,10.0,0.0,0.0,2.0,4.0
7556,400489913,K. Lowry,27,9-17,4-7,3-7,2,4,4,0,1,2,25,4.0,7.0,3.0,7.0,9.0,17.0
7557,400489913,D. DeRozan,38,8-18,3-4,2-3,2,3,0,1,4,3,21,3.0,4.0,2.0,3.0,8.0,18.0
7558,400489913,T. Hansbrough,12,0-1,2-4,0-0,7,1,0,0,1,2,2,2.0,4.0,0.0,0.0,0.0,1.0
7559,400489913,C. Hayes,12,2-3,0-0,0-0,3,2,1,1,0,0,4,0.0,0.0,0.0,0.0,2.0,3.0
7560,400489913,J. Salmons,6,0-1,0-0,0-0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
7561,400489913,S. Novak,9,0-0,0-0,0-0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7562,400489913,G. Vasquez,28,5-13,2-2,0-5,3,5,1,0,3,1,12,2.0,2.0,0.0,5.0,5.0,13.0
7563,400489913,N. De Colo,11,1-2,0-0,1-1,1,1,0,0,3,2,3,0.0,0.0,1.0,1.0,1.0,2.0
7564,400489913,L. Fields,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7565,400489930,A. Johnson,34,6-9,0-0,0-0,9,2,1,2,0,5,12,0.0,0.0,0.0,0.0,6.0,9.0
7566,400489930,T. Ross,32,5-12,2-2,4-10,2,1,0,0,2,2,16,2.0,2.0,4.0,10.0,5.0,12.0
7567,400489930,J. Valanciunas,18,2-6,0-0,0-0,3,0,0,0,0,2,4,0.0,0.0,0.0,0.0,2.0,6.0
7568,400489930,K. Lowry,34,8-18,3-7,3-7,5,10,3,0,2,4,22,3.0,7.0,3.0,7.0,8.0,18.0
7569,400489930,D. DeRozan,38,5-16,3-7,0-1,3,8,1,0,1,4,13,3.0,7.0,0.0,1.0,5.0,16.0
7570,400489930,T. Hansbrough,9,0-0,0-2,0-0,2,1,0,0,0,2,0,0.0,2.0,0.0,0.0,0.0,0.0
7571,400489930,C. Hayes,15,2-4,2-2,0-0,4,0,1,0,0,2,6,2.0,2.0,0.0,0.0,2.0,4.0
7572,400489930,J. Salmons,14,1-4,2-2,1-1,2,3,0,0,0,0,5,2.0,2.0,1.0,1.0,1.0,4.0
7573,400489930,S. Novak,17,1-5,0-0,1-5,2,0,0,1,0,1,3,0.0,0.0,1.0,5.0,1.0,5.0
7574,400489930,G. Vasquez,24,4-13,4-4,4-7,4,4,0,0,1,1,16,4.0,4.0,4.0,7.0,4.0,13.0
7575,400489930,N. De Colo,5,1-1,0-0,1-1,2,1,0,0,1,1,3,0.0,0.0,1.0,1.0,1.0,1.0
7576,400489930,S. Hawes,22,4-10,2-2,1-3,7,1,0,3,2,3,11,2.0,2.0,1.0,3.0,4.0,10.0
7577,400489930,L. Deng,40,7-13,3-4,2-4,6,7,1,1,1,1,19,3.0,4.0,2.0,4.0,7.0,13.0
7578,400489930,T. Thompson,27,3-4,9-10,0-0,13,0,0,1,2,5,15,9.0,10.0,0.0,0.0,3.0,4.0
7579,400489930,J. Jack,37,6-9,1-3,0-1,5,5,2,1,1,2,13,1.0,3.0,0.0,1.0,6.0,9.0
7580,400489930,D. Waiters,43,10-19,3-4,1-2,3,7,1,2,4,0,24,3.0,4.0,1.0,2.0,10.0,19.0
7581,400489930,A. Gee,13,1-4,2-2,0-2,2,0,1,1,2,4,4,2.0,2.0,0.0,2.0,1.0,4.0
7582,400489930,T. Zeller,9,1-1,3-4,0-0,1,0,0,0,0,1,5,3.0,4.0,0.0,0.0,1.0,1.0
7583,400489930,A. Varejao,23,4-8,3-4,0-1,8,2,1,0,2,3,11,3.0,4.0,0.0,1.0,4.0,8.0
7584,400489930,M. Dellavedova,26,0-2,0-0,0-0,4,5,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2.0
7585,400489969,A. Johnson,35,2-5,0-0,0-0,3,1,1,0,2,1,4,0.0,0.0,0.0,0.0,2.0,5.0
7586,400489969,T. Ross,22,3-5,0-0,1-2,3,1,0,0,0,0,7,0.0,0.0,1.0,2.0,3.0,5.0
7587,400489969,J. Valanciunas,37,6-8,8-8,0-0,9,0,1,1,1,2,20,8.0,8.0,0.0,0.0,6.0,8.0
7588,400489969,K. Lowry,36,6-18,2-2,2-7,3,4,2,0,6,3,16,2.0,2.0,2.0,7.0,6.0,18.0
7589,400489969,D. DeRozan,38,6-14,15-16,1-2,2,1,1,0,0,1,28,15.0,16.0,1.0,2.0,6.0,14.0
7590,400489969,T. Hansbrough,5,0-1,0-0,0-0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0
7591,400489969,C. Hayes,10,0-2,0-0,0-0,3,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0
7592,400489969,J. Salmons,8,1-1,0-0,0-0,1,1,1,0,2,1,2,0.0,0.0,0.0,0.0,1.0,1.0
7593,400489969,S. Novak,10,3-5,0-0,2-4,0,1,0,0,0,0,8,0.0,0.0,2.0,4.0,3.0,5.0
7594,400489969,G. Vasquez,15,2-6,1-1,0-3,0,1,0,0,2,1,5,1.0,1.0,0.0,3.0,2.0,6.0
7595,400489969,N. De Colo,8,2-5,0-0,0-1,4,1,1,0,0,2,4,0.0,0.0,0.0,1.0,2.0,5.0
7596,400489969,L. Fields,17,2-3,0-0,0-0,2,1,2,1,1,0,4,0.0,0.0,0.0,0.0,2.0,3.0
7597,400489969,M. Harkless,37,6-9,1-3,1-3,3,3,1,1,4,3,14,1.0,3.0,1.0,3.0,6.0,9.0
7598,400489969,N. Vucevic,33,10-13,2-2,0-0,10,4,1,2,2,2,22,2.0,2.0,0.0,0.0,10.0,13.0
7599,400489969,K. O'Quinn,15,0-2,0-0,0-0,3,2,1,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2.0
7600,400489969,J. Nelson,27,6-11,2-2,2-5,2,5,0,0,3,1,16,2.0,2.0,2.0,5.0,6.0,11.0
7601,400489969,A. Afflalo,36,3-9,1-2,1-4,2,2,0,0,2,3,8,1.0,2.0,1.0,4.0,3.0,9.0
7602,400489969,A. Nicholson,7,0-1,0-0,0-1,0,0,0,0,0,4,0,0.0,0.0,0.0,1.0,0.0,1.0
7603,400489969,T. Harris,26,5-9,3-4,1-2,7,1,0,0,2,2,14,3.0,4.0,1.0,2.0,5.0,9.0
7604,400489969,D. Dedmon,15,1-1,0-0,0-0,2,0,0,1,0,4,2,0.0,0.0,0.0,0.0,1.0,1.0
7605,400489969,V. Oladipo,26,7-12,0-0,2-4,2,4,2,0,5,1,16,0.0,0.0,2.0,4.0,7.0,12.0
7606,400489969,D. Lamb,5,0-1,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
7607,400489969,E. Moore,13,0-1,1-1,0-0,2,3,1,0,0,0,1,1.0,1.0,0.0,0.0,0.0,1.0
7608,400489978,A. Johnson,24,2-3,0-2,0-0,6,1,0,0,1,4,4,0.0,2.0,0.0,0.0,2.0,3.0
7609,400489978,T. Ross,24,1-6,0-0,0-4,6,0,0,0,0,1,2,0.0,0.0,0.0,4.0,1.0,6.0
7610,400489978,J. Valanciunas,32,7-9,0-0,0-0,10,0,1,0,2,4,14,0.0,0.0,0.0,0.0,7.0,9.0
7611,400489978,K. Lowry,26,4-11,2-3,1-5,1,4,0,0,5,2,11,2.0,3.0,1.0,5.0,4.0,11.0
7612,400489978,D. DeRozan,39,8-14,0-1,0-2,2,7,2,0,2,3,16,0.0,1.0,0.0,2.0,8.0,14.0
7613,400489978,P. Patterson,8,1-4,0-0,0-1,1,0,0,0,0,3,2,0.0,0.0,0.0,1.0,1.0,4.0
7614,400489978,C. Hayes,6,0-0,0-0,0-0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7615,400489978,J. Salmons,19,1-3,0-0,0-1,0,3,1,0,0,2,2,0.0,0.0,0.0,1.0,1.0,3.0
7616,400489978,S. Novak,26,4-6,1-1,4-6,2,0,2,0,0,3,13,1.0,1.0,4.0,6.0,4.0,6.0
7617,400489978,G. Vasquez,23,6-11,2-3,3-5,0,1,0,0,4,3,17,2.0,3.0,3.0,5.0,6.0,11.0
7618,400489978,N. De Colo,11,1-3,0-0,0-2,1,1,1,1,0,0,2,0.0,0.0,0.0,2.0,1.0,3.0
7619,400489978,L. Fields,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7620,400489978,C. Bosh,34,8-16,2-3,0-4,4,2,1,0,1,0,18,2.0,3.0,0.0,4.0,8.0,16.0
7621,400489978,U. Haslem,17,1-3,0-0,0-0,5,1,1,0,0,0,2,0.0,0.0,0.0,0.0,1.0,3.0
7622,400489978,L. James,39,11-20,9-11,1-6,7,8,1,0,6,2,32,9.0,11.0,1.0,6.0,11.0,20.0
7623,400489978,M. Chalmers,37,4-8,1-1,3-5,3,4,0,0,0,1,12,1.0,1.0,3.0,5.0,4.0,8.0
7624,400489978,T. Douglas,24,2-4,0-0,1-3,3,0,0,0,1,4,5,0.0,0.0,1.0,3.0,2.0,4.0
7625,400489978,R. Lewis,20,1-4,0-0,0-2,3,2,1,0,1,2,2,0.0,0.0,0.0,2.0,1.0,4.0
7626,400489978,C. Andersen,25,5-5,3-3,0-0,7,0,0,2,1,3,13,3.0,3.0,0.0,0.0,5.0,5.0
7627,400489978,N. Cole,20,0-1,1-2,0-1,0,2,1,0,3,1,1,1.0,2.0,0.0,1.0,0.0,1.0
7628,400489978,J. Jones,25,2-5,2-2,2-4,4,0,0,0,2,1,8,2.0,2.0,2.0,4.0,2.0,5.0
7629,400489991,T. Jones,10,0-4,0-0,0-0,3,0,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,4.0
7630,400489991,C. Parsons,36,8-16,3-3,1-3,7,3,2,0,4,4,20,3.0,3.0,1.0,3.0,8.0,16.0
7631,400489991,O. Asik,32,3-5,3-6,0-0,15,0,1,0,3,3,9,3.0,6.0,0.0,0.0,3.0,5.0
7632,400489991,J. Lin,39,6-18,1-2,3-7,1,7,2,1,2,4,16,1.0,2.0,3.0,7.0,6.0,18.0
7633,400489991,J. Harden,40,7-17,10-12,2-6,6,4,2,0,1,4,26,10.0,12.0,2.0,6.0,7.0,17.0
7634,400489991,D. Motiejunas,23,6-11,1-1,0-3,5,1,0,0,3,5,13,1.0,1.0,0.0,3.0,6.0,11.0
7635,400489991,O. Casspi,23,2-4,3-4,1-2,5,1,0,0,0,2,8,3.0,4.0,1.0,2.0,2.0,4.0
7636,400489991,I. Canaan,18,2-8,1-2,2-5,4,1,1,0,0,2,7,1.0,2.0,2.0,5.0,2.0,8.0
7637,400489991,J. Hamilton,3,0-1,0-0,0-0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
7638,400489991,F. Garcia,17,2-3,0-0,0-0,1,2,0,0,0,3,4,0.0,0.0,0.0,0.0,2.0,3.0
7639,400489991,A. Johnson,3,0-0,0-0,0-0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
